Block Lot	Planning Neighborhood	Best Stat	Best Date	building_type_id	Units	Planning Project Description	DBI Project Description	Zoning_Generalized	Zoning_Simplified	TAZ	Total GSF (Commercial)	Office	Cult, Inst, Educ	Medical	Prod, Dist, Rep	Ret, Ent	Visitor	DBI Permit	Planning Filed	DBI Filed	HEIGHTLIMIT	ZONING	FirstFiled	LANDUSE	Net Added Units	Net Added SF	Net Cult, Inst, Educ	Net Medical	Net Office	Net Prod, Dist, Rep	Net Ret, Ent	Net Visitor	BLOCK	LOT	Location 1
3748006	Rincon Hill	BP FILED	08/03/2012 12:00:00 AM	4	348	Demolition of two existing building and construction of two residential buildings with up to 355 dwelling units, 2,335 GSF, and 336 off-street parking spaces.  	TO ERECT 40 STORIES, 3 BASEMENT, 345 UNITS OF RESIDENTIAL WITH COMMERCIAL OFFICE, ASSEMBLY, STORAGE & PARKING.	High Density Residential	RH DTR	767	2350	0	0	0	0	2350	0	201208036505	05/12/2006 12:00:00 AM	09/19/2005 12:00:00 AM	85/200-R/ 85/	RH DTR	09/19/2005 12:00:00 AM	Mixres	348	-42650	0	0	-45000	0	2350	0	3748	6	"340 Fremont St
(37.787364, -122.39304)"
2623006	Buena Vista	BP Filed	05/17/2013 12:00:00 AM	9	24	Demolition of a gas station and construction of a mixed-use building with 24 dwelling units, appx. 2,800 GSF of ground floor commercial use, and 24 off-street parking spaces.  	TO ERECT 6-STORY, 24 UNITS W/ GARAGE, COMMERCIAL & PARKING BUILDING.	Neighborhood Commercial	UPR MARKET	563	1900	0	0	0	0	1900	0	201305177243	11/10/2005 12:00:00 AM	05/17/2013 12:00:00 AM	65-B	UPR MARKET	11/10/2005 12:00:00 AM	Mixres	24	1900	0	0	0	0	1900	0	2623	6	"376 Castro St
(37.7628728, -122.4354909)"
2623028	Buena Vista	BP Filed	12/08/2005 12:00:00 AM	14	5	5 unit residential building over garage, residential demo over 1.2 milion	ERECT 5 STORIES 5 DWELLING BLDG.	Residential	RH-3	563	0							200512089818	04/23/2008 12:00:00 AM	12/08/2005 12:00:00 AM	40-X	RH-3	12/08/2005 12:00:00 AM	Resident	4	0							2623	28	"4126 17th St
(37.7624229, -122.4379264)"
3575063	Mission	BP Filed	03/24/2010 12:00:00 AM	9	3	Project would require a rezoning from RH-2 to NC-3. Proposed project construct a three-story addition to the existing one building on the project site. The new building would be four-story, 50-feet in height consisting of 1,996 sq. ft. ground floor restaurant and three residential units above. Total building square footage would be 6,341 sq. ft.  	SITE PERMIT-REMODEL OF (E) 1 STORY STRUCTURE. ALTERED BUILDING WILL CONTAIN 4 STORIES, CONSISTING OF	Residential	RTO	205	1996	0	0	0	0	1996	0	201003248891	12/15/2005 12:00:00 AM	03/24/2010 12:00:00 AM	55-X	RTO-Mission	12/15/2005 12:00:00 AM	Mixres	2	1996	0	0	0	0	1996	0	3575	63	"3249 17th St
(37.763279, -122.418264)"
3754039	East SoMa	BP Filed	12/22/2005 12:00:00 AM	4	31		TO ERECT 5 STROIES, 31 DWELLING UNITS OF RESIDENTIAL / COMMERCIAL UNITS.	Neighborhood Commercial	SoMa NCT	630	0	0	0	0	0	0	0	200512220909		12/22/2005 12:00:00 AM	65-X	SoMa NCT	12/22/2005 12:00:00 AM	Resident	31	5000	0	0	0	0	5000	0	3754	39	"1075 Folsom St
(37.77709, -122.407315)"
2752024	Central	BP Filed	01/13/2006 12:00:00 AM	14	1		ERECT 2 STORIES SINGLE FAMILY DWELLING	Residential	RH-2	179	0	0	0	0	0	0	0	200601132095		01/13/2006 12:00:00 AM	40-X	RH-2	01/13/2006 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	2752	24	"331 Collingwood St
(37.757074, -122.435437)"
3731087	East SoMa	BP Filed	01/20/2006 12:00:00 AM	4	8	Demolish  existing 2500 sf PDR bldg & construct 40 foot high, 16,000 sf bldg with 8 dwelling units and 8 parking spaces.	TO ERECT 5 STORIES, 8 DWELLING UNITS OF RESIDENTIAL BUILDING.	Mixed Use	RED	627	0	0	0	0	0	0	0	200601202701	12/04/2006 12:00:00 AM	01/20/2006 12:00:00 AM	65-X	RED	01/20/2006 12:00:00 AM	Resident	8	-2500	0	0	0	-2500	0	0	3731	87	"190 Russ St
(37.777758, -122.407112)"
2936A001D	Inner Sunset	BP Filed	08/20/2012 12:00:00 AM	14	1	To construct a new single-family dwelling on a vacant lot.  Due to slope of the lot, the new dwelling will be 4-stories over a garage in the front and 2-stories in the rear in an RH-1(D) district.	TO ERECT 4 STORIES, SINGLE FAMILY DWELLING BUILIDNG.	Residential	RH-1(D)	118	0	0	0	0	0	0	0	201208207720	02/01/2006 12:00:00 AM	08/20/2012 12:00:00 AM	40-X	RH-1(D)	02/01/2006 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	2936A	001D	"69 Garcia Av
(37.7440126, -122.4595218)"
3703086	Downtown	BP Filed	02/02/2006 12:00:00 AM	4	47	"Demolish existing 15,000 sq. ft. office/printing shop and construct 47 dwelling units and 24 parking spaces. Total sq. footage of new struction would be 31,135 (36,973, as of 3-28-2007) sq. ft. and building would be approximately 80' (74' 10"", as of 2-28-2007) in height.  (12 parking spaces, as of 2-28-2007)_x000d_
(as of 9-11-2008) 23 off-street parking spaces + 3 car-share spaces, ""V"" for ""fin"" on front of bldg. (136(c)) & d.u. exposure (140) -- ""X"" exceptions for rear yard (134) & off-street parking (151) "	TO ERECT 8 STORY, 47 CONDO UNITS	Commercial	C-3-G	666	0							200602023710	09/11/2008 12:00:00 AM	02/02/2006 12:00:00 AM	120-F	C-3-G	02/02/2006 12:00:00 AM	Resident	47	-15000				-15000			3703	86	"570 Jessie St
(37.7807661, -122.4101733)"
3628014	Central	BP Filed	02/09/2006 12:00:00 AM	14	2		ERECT 2 STORIES 2 DWELLING UNITS BLDG.	Residential	RM-1	164	0	0	0	0	0	0	0	200602094307		02/09/2006 12:00:00 AM	40-X	RM-1	02/09/2006 12:00:00 AM	Resident	2	0	0	0	0	0	0	0	3628	14	"1090 Church St
(37.753472, -122.4276201)"
3821007	Showpl/Potrero	BP Filed	07/22/2011 12:00:00 AM	9	15	Construction of a five-story, mixed-use building with 15 dwelling units, 15 off-street parking spaces, and 1,155 GSF of ground floor commercial use.  	ERECT 4 STORIES, TYPE 3, 15 PDR UNITS ABOVE RETAIL & GARAGE BLDG.	Industrial	PDR-1-D	651	1155	0	0	0	0	1155	0	201107220904	04/13/2006 12:00:00 AM	07/22/2011 12:00:00 AM	68-X	PDR-1-D	04/13/2006 12:00:00 AM	Mixres	15	1155	0	0	0	0	1155	0	3821	7	"1150 16th Street
(37.766499, -122.398135)"
5992A060	South Central, Other	BP Filed	12/22/2010 12:00:00 AM	4	35	The proposed project would demolish the four two-story buildings and construct 56 dwelling units on 33 newly subdivided lots in a new PUD development. Ten lots would contain single-family homes and 23 lots would contain duplexes. Acces would be provided via Yale Street. 	Multiple Permits	Residential	RH-1	900	0	0	0	0	0	0	0	201012227225	05/04/2006 12:00:00 AM	12/22/2010 12:00:00 AM	40-X	RH-1	05/04/2006 12:00:00 AM	Resident	35	0	0	0	0	0	0	0	5992A	60	"495 Cambridge St
(37.72543, -122.417816)"
1571015C	Richmond	BP Filed	05/22/2006 12:00:00 AM	14	2		TWO FAMILY RESIDENCES. VERTIVCAL AND HORIZONTAL ADDITION AND REMODELING	Residential	RH-2	274	0	0	0	0	0	0	0	200605222098		05/22/2006 12:00:00 AM	40-X	RH-2	05/22/2006 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	1571	015C	"622 29th Av
(37.777496, -122.488511)"
0026030	Northeast	CONSTRUCTION	06/12/2013 12:00:00 AM	1	3		ERECT NEW 4-STORY 3 DWELLING UNITS CONDO.	Residential	RH-3	850	0							201111078462		11/07/2011 12:00:00 AM	40-X	RH-3	11/07/2011 12:00:00 AM	Resident	3	0							26	30	"827 North Point St
(37.8055904, -122.4208909)"
3727168	Downtown	BP Filed	06/09/2006 12:00:00 AM	4	25	"Construction of 25-unit, 6-story, residential building with common roof deck, ground floor retail and basement parking (possibly stacker), totalling 30,914-gsf. Previous FMND 2000.531E.  Existing excavation /shoring permit 2006.1086D._x000d_
"	TEMPORARY SHORING FOR EXCAVATION AT 1145 MISSION ST.REVISION TO FOUNDATION PERMIT APP# 200007145147	Industrial	SLR	623	5745					5745		200606093615	07/19/2007 12:00:00 AM	06/09/2006 12:00:00 AM	65-X	SLR	06/09/2006 12:00:00 AM	Mixres	25	1996					1996		3727	168	"1145 Mission St
(37.778401, -122.411708)"
5395065	Other S Bayshore	BP Filed	06/20/2006 12:00:00 AM	14	1		ERECT 3 STORIES 1 DWELLING UNIT	Residential	RH-1	89	0	0	0	0	0	0	0	200606204561		06/20/2006 12:00:00 AM	40-X	RH-1	06/20/2006 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	5395	65	"47 Ledyard St
(37.733382, -122.401974)"
6048005	South Central, Other	BP Filed	06/27/2006 12:00:00 AM	9	1	Convert Residential to Commercial unit in an NC-2 district.  Mandatory DR	CHANGE RESIDENTIAL TO COMMERCIAL ON GROUNDFLOOR BY REPLACING WINDOW WITH SLIDING ENTRANCE DOOR IN THE FRORNT BUILDING; ADDING AN ACCESS RESTROOM AND REMOVING 21 FT SUB-FLOORING	Mixed Use	NC-2	57	1340	0	0	0	0	1340	0	200606275108	07/27/2006 12:00:00 AM	06/27/2006 12:00:00 AM	40-X	NC-2	06/27/2006 12:00:00 AM	Mixres	-1	1340	0	0	0	0	1340	0	6048	5	"2742 San Bruno Av
(37.727066, -122.403553)"
1843019	Inner Sunset	BP Filed	07/21/2006 12:00:00 AM	14	2	"The proposal is to construct a three-story rear addition and convert the building to a two-family dwelling in Zoning District RH-2. The addition would measure 27-feet in depth, 31-feet in height, and 25-feet in width. The addition includes new stairs at the rear that would extend an addition 9'-6"" in to the yard. The stairs would be approximately 20-feet above grade and include a metal ladder to access the roof."	2 FAMILY RESIDENCES HORIZONTAL ADDITION & REMODELING.	Residential	RH-2	203	0	0	0	0	0	0	0	200607217229	07/04/2007 12:00:00 AM	07/21/2006 12:00:00 AM	40-X	RH-2	07/21/2006 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	1843	19	"614 Kirkham St
(37.760495, -122.467503)"
4209017	Mission	BP Filed	07/11/2012 12:00:00 AM	14	4	CONSTRUCT FOUR RESIDENTIAL UNITS AND ONE COMMERCIAL RETAIL/LAUNDROMAT WITHOUT PARKING 161(J)	HORIZONTAL & VERTICAL ADDITION TO EXISTING BLDG. ADDITIONAL 3 UNITS TO THE EXISTING.	Neighborhood Commercial	24th St-Mission	150	0	0	0	0	0	0	0	201207114624	08/10/2006 12:00:00 AM	07/11/2012 12:00:00 AM	45-X	24th St-Mission	08/10/2006 12:00:00 AM	Resident	3	0	0	0	0	0	0	0	4209	17	"2830 24th St
(37.752974, -122.408757)"
1537027	Richmond	BP Filed	09/18/2006 12:00:00 AM	14	3	Addition and alteration to existing three unit building built in 1907.  Addition to front, rear and vertically.	REAR, FRONT & VERTICAL ADDITION TO EXISTING BUILDING INCLUDING ALTERATIONS TO EXISTING BUILDING PORTIONS TO REMAIN. ELECTGRICAL & PLUMBING BY SEPERATE PERMIT.	Residential	RM-1	285	0	0	0	0	0	0	0	200609182560	04/02/2007 12:00:00 AM	09/18/2006 12:00:00 AM	40-X	RM-1	09/18/2006 12:00:00 AM	Resident	2	0	0	0	0	0	0	0	1537	27	"470 08th Av
(37.7795872, -122.4662079)"
5577010	Bernal Heights	BP Filed	09/25/2006 12:00:00 AM	14	1		TO ERECT 4 STORIES, SINGLE FAMILY RESIDENCE.	Residential	RH-1	465	0	0	0	0	0	0	0	200609253192		09/25/2006 12:00:00 AM	40-X	RH-1	09/25/2006 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	5577	10	"193 Brewster St
(37.743156, -122.407688)"
5577013	Bernal Heights	BP Filed	09/25/2006 12:00:00 AM	14	1		TO ERECT 4 STORIES, SINGLE FAMILY RESIDENCE.	Residential	RH-1	465	0	0	0	0	0	0	0	200609253194		09/25/2006 12:00:00 AM	40-X	RH-1	09/25/2006 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	5577	13	"29 Joy St
(37.743604, -122.406711)"
8721012	Mission Bay	BP Filed	06/26/2008 12:00:00 AM	10	0	Section 321 allocation for 202,893 gsf of office development in a new 6-story, 216,491 gsf building with 12,169 sf of ground floor retail and 369 off-street parking spacesto be located in a future garage on adjacent parcels (MB Block 27, Parcels 2 and 3).	ERECT A 6 STORIES OFFICE/LAB/RETAIL BUILDING.	Mixed Use	MB-RA	649	333945	317248				16697		200806265407	10/05/2006 12:00:00 AM	06/26/2008 12:00:00 AM	MB-RA	MB-RA	10/05/2006 12:00:00 AM	MIPS	0	333945			317248		16697		8721	12	"455 Mission Bay S Blvd
(37.76898, -122.386939)"
3729039	WSoMa	BP Filed	12/24/2009 12:00:00 AM	14	1		REMODEL FIRST TWO FLOORS & ADD 2 ADDITIONAL STORIES OF RESIDENTIAL. CONVERT (E) 2ND FLOOR TO RESIDEN	Industrial	SLR	596	0							200912243860	10/12/2006 12:00:00 AM	12/24/2009 12:00:00 AM	50-X	SLR	10/12/2006 12:00:00 AM	Resident	1	0							3729	39	"721 Clementina St
(37.774969, -122.41092)"
1934023	Inner Sunset	BP Filed	12/01/2006 12:00:00 AM	14	2	The proposal is to construct a horizontal addition to northern side of the subject dwelling in order to incorporate a second dwelling unit and a second parking space in Zoning District RH-2. The addition is two stories and approximately 420 square feet on each floor. The proposal conforms to the requirements of the RH-2 (Residential, House, Two-Family) District.	HORIZONTAL ADDITION TO CONVERSE A SINGLE FAMILY DWELLING TO 2 UNIT RESIDENCE APPROX 397 SF ON 1/F AND 418 SF ON 2/F)	Residential	RH-2	530	0	0	0	0	0	0	0	200612018971	06/04/2007 12:00:00 AM	12/01/2006 12:00:00 AM	40-X	RH-2	12/01/2006 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	1934	23	"1698 10th Av
(37.7567209, -122.4666821)"
2396036	Outer Sunset	BP Filed	12/06/2006 12:00:00 AM	14	2		ADD 2 FLOORS ON TOP OF(E)BLDG. & ALSO HORIZONTAL ADDITION TOWARDS REAR YARD. COMPLETED BUILDING TO HAVE: 1/F- 520 SQ.FT. OF OFFICE SPACE & 2 CAR GARAGE.2/F RESIDENT-UNIT#1 WITH LIVING ROOM, DINING ROOM, KITCHEN, SUTDY ROOM, 2 BEDROOM, 2 BATHS.3/F UNIT#2-L	Mixed Use	NC-2	435	0	0	0	0	0	0	0	200612069310		12/06/2006 12:00:00 AM	50-X	NC-2	12/06/2006 12:00:00 AM	Resident	2	0	0	0	0	0	0	0	2396	36	"2416 30th Av
(37.7421645, -122.4874311)"
1688001A	Richmond	BP Filed	12/13/2006 12:00:00 AM	14	3		ERECT 4 STORIES 3 DWELLING UNITS BLDG.  PLUS COMMERCIAL	Mixed Use	NC-1	689	0	0	0	0	0	0	0	200612139805		12/13/2006 12:00:00 AM	40-X	NC-1	12/13/2006 12:00:00 AM	Resident	3	0	0	0	0	0	0	0	1688	001A	"4411 Cabrillo St
(37.7734259, -122.5060854)"
4098027	Showpl/Potrero	BP Filed	12/15/2006 12:00:00 AM	14	2	The proposal is to demolish a single-family house and constructing a two-unit structure.	ERECT 4 STORIES OF 2 DWELLING UNITS.	Residential	RH-2	607	0	0	0	0	0	0	0	200612159955	12/14/2006 12:00:00 AM	12/15/2006 12:00:00 AM	40-X	RH-2	12/14/2006 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	4098	27	"749 Wisconsin St
(37.758092, -122.398869)"
1098009	Western Addition	BP Filed	12/21/2006 12:00:00 AM	10	0	Conditional Use authorization request to allow demolition of existing mixed-use building and construction of a new 75,000 square foot medical office building.	TO DEMOLISH 21 DWELLING UNIT WITH COMMERCIAL SPACE	Mixed Use	NC-2	670	74000	74000	0	0	0	0	0	200612210404	01/24/2007 12:00:00 AM	12/21/2006 12:00:00 AM	105-E	NC-2	12/21/2006 12:00:00 AM	MIPS	-21	57000	0	0	57000	0	0	0	1098	9	"1401 Divisadero St
(37.782632, -122.439625)"
6621030	Central	BP Filed	01/10/2007 12:00:00 AM	14	1	The proposal is to construct a new three-story over partially underground basement single-family dwelling on the front vacant portion of the lot in Zoning District RH-2. the pedestrian entry is on Castro Street while both garages front on Valley Street.	TO ERECT A NEW 3 STORY SINGLE FAMILY DWELLING UNIT	Residential	RH-2	461	0	0	0	0	0	0	0	200701101441	05/14/2007 12:00:00 AM	01/10/2007 12:00:00 AM	40-X	RH-2	01/10/2007 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	6621	30	"497 Valley St
(37.744009, -122.433112)"
5336048	Other S Bayshore	BP Filed	01/17/2007 12:00:00 AM	14	1		TO ERECT 1 DWELLING UNIT WITH 3 STORY NEW BUILDING	Residential	RH-1	398	0	0	0	0	0	0	0	200701171881		01/17/2007 12:00:00 AM	40-X	RH-1	01/17/2007 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	5336	48	"1911 Quesada Av
(37.735792, -122.396076)"
5627042	Bernal Heights	BP Filed	01/19/2007 12:00:00 AM	14	1		TO ERECT 3 STORY SINGLE FAMILY DWELLING	Residential	RH-1	432	0	0	0	0	0	0	0	200701192144		01/19/2007 12:00:00 AM	40-X	RH-1	01/19/2007 12:00:00 AM	Resident	1	0	0	0	0	0	0	0	5627	42	"495 Chapman St
(37.741756, -122.413081)"
1084001B	Richmond	BP Filed	12/14/2007 12:00:00 AM	9	13	The proposed project would demolish the existing gas station and construct a new 13-unit residential building with 1,700 sq. ft. of ground floor retail and 14 parking spaces. The building would be approx. 24,256 sq ft, four-stories, and 40 feet in height.	ERECT A NEW 4 STORIES, 13 UNITS MIXED USE BUILDING	Mixed Use	NC-3	288	1700					1700		200712140534	01/30/2007 12:00:00 AM	12/14/2007 12:00:00 AM	40-X	NC-3	01/30/2007 12:00:00 AM	Mixres	13	-1807					-1807		1084	001B	"1 Stanyan Street
(37.7813055, -122.456298)"
1080008	Western Addition	BP Filed	02/21/2007 12:00:00 AM	14	3		VERTICAL AND HORIZONTAL ADDITION AND REMODELING FROM ONE FAMILY RESIDENCE TO THREE FAMILY RESIDENCES.	Residential	RH-3	310	0	0	0	0	0	0	0	200702214545		02/21/2007 12:00:00 AM	40-X	RH-3	02/21/2007 12:00:00 AM	Resident	2	0	0	0	0	0	0	0	1080	8	"1419 Broderick St
(37.783468, -122.441515)"
6986040	Ingleside, Other	BP Filed	03/06/2007 12:00:00 AM	14	2	Proposal includes: extension of the existing first and second floors toward the rear of the lot; construction of a third floor vertical addition; change the existing single-family dwelling to a two-family dwelling and remove & replace the front entry stairway and the garage door.	HORIZONTAL AND VERTICAL EXTENSION TO CONVERT AN EXISTING SINGLE FAMILY DWELLING INTO 2 UNITS. SPRINK	Residential	RH-2	41	0							200703065518	07/31/2008 12:00:00 AM	03/06/2007 12:00:00 AM	40-X	RH-2	03/06/2007 12:00:00 AM	Resident	1	0							6986	40	"715 Holloway Av
(37.721683, -122.460467)"
4263007	Showpl/Potrero	BP Filed	03/21/2007 12:00:00 AM	14	3	Mandatory DR for res. demo.  The proposal would demolish an existing two-unit residential building, constructed in 1905, and construct a new three unit residential building.	DEMOLISH A 3 STORY 3 UNIT RESIDENTIAL BUILDING.	Residential	RH-3	148	0							200703216793	05/21/2008 12:00:00 AM	03/21/2007 12:00:00 AM	40-X	RH-3	03/21/2007 12:00:00 AM	Resident	1	0							4263	7	"1366 San Bruno Av
(37.752305, -122.404446)"
7036012	Ingleside, Other	BP Filed	03/21/2007 12:00:00 AM	14	1		TO ERECT 3 STORY SINGLE FAMILY DWELLING	Residential	RH-1	43	0							200703216875		03/21/2007 12:00:00 AM	40-X	RH-1	03/21/2007 12:00:00 AM	Resident	1	0							7036	12	"345 Louisburg St
(37.718844, -122.450965)"
5719023	Bernal Heights	BP Filed	03/30/2007 12:00:00 AM	14	3		ERECT A NEW 4 STORY 3 DWELLING UNITS BUILDING	Mixed Use	NC-2	90	0							200703307666		03/30/2007 12:00:00 AM	40-X	NC-2	03/30/2007 12:00:00 AM	Resident	3	0							5719	23	"42 Leese St
(37.736739, -122.423848)"
5826003	Bernal Heights	BP Filed	04/27/2007 12:00:00 AM	14	2		TO ERECT 3 STORIES, 2 FAMILY RESIDENTIAL BUILDING.	Residential	RH-2	87	0	0	0	0	0	0	0	200704279893		04/27/2007 12:00:00 AM	40-X	RH-2	04/27/2007 12:00:00 AM	Resident	2	0	0	0	0	0	0	0	5826	3	"106 Bache St
(37.733901, -122.417637)"
3719010	TB Combo	BP Filed	05/01/2013 12:00:00 AM	9	74	"66-story office mixed-use high-rise project, 796,933 total gsf, 878-ft, with class A office space (floors 2-44), 140 units residential (floors 47-65), with sky lobby, and auto lift-accessed 241-space 4-level underground parking;  requiring demolition of two existing office buildings of 2- and 3-stories._x000d_
"	"TO ERECT 54 STORIES, 5 BASEMENT, 74 RESIDENTIAL WITH COMMERCIAL, PARKING BUILDING.
"	Commercial	C-3-O(SD)	942	530316	530316						201305015894	05/15/2007 12:00:00 AM	05/01/2013 12:00:00 AM	350-S	C-3-O(SD)	05/15/2007 12:00:00 AM	Mixres	74	492866			492866				3719	10	"181 Fremont St
(37.789645, -122.395424)"
6250036	VisVal	BP Filed	05/22/2007 12:00:00 AM	4	4	Demolish an existing 1-story 992 sqft cottage and construct a 4-story mixed use building with underground parking for 8 cars.	"DEMOLISH 1 STORY OF 1 DEWELLING UNIT. (200705221924)_x000d_
_x000d_
TO ERECT 4 STORIES, 4 UNITS OF COMMERCIAL / RESIDENTIAL."	Mixed Use	NC-2	15	0					0		200705221925	12/27/2007 12:00:00 AM	05/22/2007 12:00:00 AM	40-X	NC-2	05/22/2007 12:00:00 AM	Resident	3	0					0		6250	36	"101 Leland Av
(37.711925, -122.405791)"
5323015A	BVHP Area A,B	BP FILED	05/03/2007 12:00:00 AM	10	0	Demolish existing commercial building and construct a new 5-story commercial office building with retail on the first floor.	"TO DEMOLISH 2 STORIES OFFICE BUILDING. (200705030363)_x000d_
_x000d_
TO ERECT 5 STORIES OFFICE BUILDING."	Mixed Use	NC-3	428	7031	5625				1406			05/24/2007 12:00:00 AM		55-X	NC-3	05/24/2007 12:00:00 AM	MIPS	0	3802			2396		1406		5323	015A	"1425 Mendell St
(37.734332, -122.390384)"
3756025	WSoMa	BP Filed	05/31/2007 12:00:00 AM	14	3	Addition to existing 2-story, 2800 sqft, 20-feet in height single-family dwelling with 2-car garage. The addition would add a 3rd and 4th story resulting in a 3-unit, 5,300 sqft building with a 3-car parking garage.	ADD TWO FLOORS WITH TWO RESIDENTIAL-NEW UNITS ON 3RD AND 4TH FLOORS, REMODEL (E) 2ND FLOOR UNIT, REM	Industrial	SLR	598	0							200705312675	01/17/2008 12:00:00 AM	05/31/2007 12:00:00 AM	40-X	SLR	05/31/2007 12:00:00 AM	Resident	2	0							3756	25	"56 Ringold St
(37.7739598, -122.4105294)"
6525034	Mission	BP Filed	06/05/2007 12:00:00 AM	14	3	Section 134-Rear Yard Variance	TO ERECT A NEW 4 STORYS 3 DWELLINGS	Residential	RH-3	133	0							200706053001	06/28/2007 12:00:00 AM	06/05/2007 12:00:00 AM	40-X	RH-3	06/05/2007 12:00:00 AM	Resident	3	0							6525	34	"3241 25th St
(37.750725, -122.414798)"
7551033	Central	BP Filed	06/15/2007 12:00:00 AM	14	1	SUBDIVISION OF ONE LOT INTO TOW LOTS, VERTICAL ADDITION ON EXISTING 1,025 SF SINGLE-FAMILY RESIDENCE TO TOTAL 2,020 SF, AND NEW CONSTRUCTION OF SINGLE-FAMILY RESIDENCE ON NEW SUBDIVIDED LOT.	ADDITION TO (E) BUILDING PER PLAN.	Residential	RH-1	456	0							200706154066	10/10/2007 12:00:00 AM	06/15/2007 12:00:00 AM	40-X	RH-1	06/15/2007 12:00:00 AM	Resident	1	0							7551	33	"2395 Diamond St
(37.738422, -122.436138)"
0528008	Marina	BP Filed	06/25/2007 12:00:00 AM	14	7	Demo of existing; construction of new 7 unit four-story building.	 ERECT: 1 4 STORY, 7 UNIT TYPE 5 RESIDENTIAL STRUCTURE.	Neighborhood Commercial	UNION	366	0							200706255058	06/19/2007 12:00:00 AM	06/25/2007 12:00:00 AM	40-X	UNION	06/19/2007 12:00:00 AM	Resident	4	0							528	8	"1662-1664 Union St.
(37.7983179, -122.4266607)"
0550004	Northeast	BP Filed	07/02/2007 12:00:00 AM	14	2		ADD 1 STORY TO MAKE 1 ADDITIONAL RESIDENTIAL UNIT. ADD STRUCUTRAL BRACING ON GROUND FLOOR RESTAURANT	Neighborhood Commercial	POLK	367	0							200707025741		07/02/2007 12:00:00 AM	65-A	POLK	07/02/2007 12:00:00 AM	Resident	1	0							550	4	"2237 Polk St
(37.797486, -122.422348)"
1583006	Richmond	BP Filed	07/06/2007 12:00:00 AM	14	2		VERTICAL AND HORIZONTAL ADDITION TO EXISTING 2 LEVEL BUILDING AND ADD 1 UNIT.	Residential	RH-2	271	0							200707066144		07/06/2007 12:00:00 AM	40-X	RH-2	07/06/2007 12:00:00 AM	Resident	1	0							1583	6	"623 40th Av
(37.7769316, -122.5007825)"
6753063	South Central, Other	BP Filed	07/10/2008 12:00:00 AM	14	2		ERECT A 2 FAMILY 3 STORIES NEW RESIDENTIAL UNITS.	Residential	RH-2	80	0							200807106426	07/26/2007 12:00:00 AM	07/10/2008 12:00:00 AM	40-X	RH-2	07/26/2007 12:00:00 AM	Resident	2	750					750		6753	63	"483 Bosworth St
(37.732897, -122.431608)"
5883002	South Central, Other	BP Filed	08/09/2007 12:00:00 AM	14	2	Rear yard variance for stairs	VERTICAL & HORIZONTAL ADDITION OF EXISTING BUILDING AT FRONT AS PER PLAN.	Residential	RH-2	92	0							200708099236	12/13/2007 12:00:00 AM	08/09/2007 12:00:00 AM	40-X	RH-2	08/09/2007 12:00:00 AM	Resident	1	0							5883	2	"1395 Silver Av
(37.731474, -122.409078)"
